Ano-calendário;Código da Receita Tributária;Descrição;Valor da Receita Tributária;Percentual do PIB;;;;
2013;1100.01;IRPF;24188,33062;0,013938666;;;;
2013;1100.02;IRRF - Trabalho União;67349,59895;0,038810598;;;;
2013;1100.03;IRRF - Estados;25042,63078;0,014430962;;;;
2013;1100.04;IRRF - Municípios;9437,595251;0,005438469;;;;
2013;1100.05;Contrib. s/ Concursos e Prognósticos;4054,925372;0,002336674;;;;
2013;1200;Pessoa Jurídica;171002,9365;0,098541437;;;;
2013;1200.01;IRPJ;109316,3606;0,062994189;;;;
2013;1200.02;CSLL;61686,57588;0,035547248;;;;
2013;1900;Retenções não Alocáveis;63539,59703;0,036615062;;;;
2013;1900.01;IRRF - Não Residentes;18582,00271;0,010707987;;;;
2013;1900.02;IRRF - Capital;37121,08279;0,02139124;;;;
2013;1900.03;IRRF - Outros;7836,511523;0,004515835;;;;
2013;2000;Tributos sobre a Folha de Salários;475256,6067;0,273869384;;;;
2013;2100;Previdência Social;334685,8775;0,192864684;;;;
2013;2110;Empregador;232477,3044;0,133966399;;;;
2013;2110.01;Contrib. para o INSS - Patronal;201808,2705;0,11629319;;;;
2013;2110.02;CPSS - Parcela Governo;14217,32311;0,008192815;;;;
2013;2110.03;Previd. dos Estados - Governo;11237,89905;0,006475905;;;;
2013;2110.04;Previd. dos Municípios - Governo;5213,811719;0,003004489;;;;
2013;2120;Empregado;102208,5731;0,058898285;;;;
2013;2120.01;Contrib. para o INSS - Empregado;82173,70623;0,047353076;;;;
2013;2120.02;CPSS - Parcela Servidor;10169,00524;0,005859948;;;;
2013;2120.03;Previd. dos Estados - Servidor;5255,876577;0,003028729;;;;
2013;2120.04;Previd. dos Municípios - Servidor;2438,458537;0,001405176;;;;
2013;2120.05;Contrib. p/ Custeio das Pensões Militares;2170,71395;0,001250887;;;;
2013;2120.06;Contribuição Voluntária  Montepio Civil ;0,81253611;4,68229E-07;;;;
2013;2200;Seguro Desemprego;98044,56524;0,056498751;;;;
2013;2200.01;FGTS;98044,56524;0,056498751;;;;
2013;2900;Outros;42526,16401;0,024505949;;;;
2013;2900.01;Salário Educação;16560,52969;0,009543102;;;;
2013;2900.02;"Sistema ""S""";15351,16791;0,0088462;;;;
2013;2900.03;PIS - Folha de pagamento;736,4413684;0,000424379;;;;
2013;2900.04;Pasep;8774,852085;0,00505656;;;;
2013;2900.05;Cota-Parte Contrib. Sindical;533,4000145;0,000307375;;;;
2013;2900.06;Contrib. p/ Ensino Aeroviario;148,8810244;8,57936E-05;;;;
2013;2900.07;Contrib. p/ Ensino Profiss. Maritimo;127,6747456;7,35733E-05;;;;
2013;2900.08;Contrib. Rurais;272,8573564;0,000157236;;;;
2013;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;20,35982467;1,17325E-05;;;;
2013;3000;Tributos sobre a Propriedade;67882,77597;0,039117844;;;;
2013;3100;Propriedade Imobiliária (urbana e rural) ;24759,87481;0,014268022;;;;
2013;3100.01;ITR;763,9731103;0,000440244;;;;
2013;3100.02;IPTU;23995,9017;0,013827778;;;;
2013;3200;Propriedade de Veículos Automotores;29232,08094;0,016845157;;;;
2013;3200.01;IPVA;29232,08094;0,016845157;;;;
2013;3300;Transferências Patrimoniais;13890,82022;0,008004666;;;;
2013;3300.01;ITCD;4142,18106;0,002386956;;;;
2013;3300.02;ITBI;9748,639163;0,00561771;;;;
2013;4000;Tributos sobre Bens e Serviços;797824,7503;0,459751153;;;;
2013;4100;Gerais ;593435,5094;0,341970664;;;;
2013;4100.01;ICMS - Exceto Seletivos;276370,0746;0,159259863;;;;
2013;4100.02;IPI - Exceto Seletivos;30552,06825;0,017605807;;;;
2013;4100.03;Cofins;197545,4519;0,113836716;;;;
2013;4100.04;PIS;41008,26834;0,023631253;;;;
2013;4100.05;Imposto sobre Serviços (ISS);47959,64625;0,027637025;;;;
2013;4200;Seletivos;99925,02701;0,057582378;;;;
2013;4210;Automóveis;3799,277025;0,002189355;;;;
2013;4210.01;IPI - Automóveis;3799,277025;0,002189355;;;;
2013;4220;Bebidas;3454,554482;0,001990707;;;;
2013;4220.01;IPI - Bebidas;3454,554482;0,001990707;;;;
2013;4230;Combustíveis;61384,83852;0,03537337;;;;
2013;4230.01;CIDE - Combustíveis;734,4395181;0,000423225;;;;
2013;4230.02;ICMS - Combustíveis;60650,399;0,034950145;;;;
2013;4240;Energia Elétrica;26169,444;0,015080294;;;;
2013;4240.01;ICMS - Energia Elétrica;26169,444;0,015080294;;;;
2013;4250;Tabaco;5116,912984;0,002948651;;;;
2013;4250.01;IPI - Tabaco;5116,912984;0,002948651;;;;
2013;4300;Comércio Exterior;36973,79965;0,021306367;;;;
2013;4300.01;Imposto sobre Importação;36829,41813;0,021223166;;;;
2013;4300.02;Imposto sobre Exportação;144,3815228;8,32007E-05;;;;
2013;4400;Taxas - Prest. Serviços e Poder Polícia;41863,97068;0,024124357;;;;
2013;4400.01;Taxas Federais;5110,078458;0,002944712;;;;
2013;4400.02;Outros Tributos Estaduais;25739,94248;0,014832792;;;;
2013;4400.03;Outros Tributos Municipais;11013,94974;0,006346853;;;;
2013;4500;Contribuições Previdenciárias;12279,348;0,007076046;;;;
2013;4500.01;Contrib. Previdenciária sobre Faturamento;11197,33494;0,006452529;;;;
2013;4500.02;Adicional à Contribuição Previdenciária;1082,013068;0,000623516;;;;
2013;4600;Outras Contrib. Sociais e Econômicas;13347,09555;0,007691341;;;;
2013;4600.01;Rec. Partic. Seguro DPVAT;3987,894849;0,002298048;;;;
2013;4600.02;AFRMM ;3366,906373;0,001940199;;;;
2013;4600.03;Cide-Remessas;2233,165142;0,001286874;;;;
2013;4600.04;Contr. s/ Rec. Empr. Telecomun.;1556,533962;0,000896962;;;;
2013;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;749,2142319;0,000431739;;;;
2013;4600.06;Contrib. s/ as Lojas Francas;205,9900536;0,000118703;;;;
2013;4600.07;Contrib. s/ Faturam. Empres. Informática ;225,232171;0,000129791;;;;
2013;4600.08;CONDECINE;1008,370224;0,000581079;;;;
2013;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;5,42768777;3,12774E-06;;;;
2013;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;4,17663202;2,40681E-06;;;;
2013;4600.11;Contribuição s/ Apostas em Competições Hípicas;4,18422426;2,41118E-06;;;;
2013;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2013;5000;Tributos sobre Transações Financeiras;29162,89405;0,016805287;;;;
2013;5100;Tributos sobre Débitos e Créditos Bancários;-254,4697125;-0,00014664;;;;
2013;5100.01;CPMF;-254,4697125;-0,00014664;;;;
2013;5200;Outros;29417,36377;0,016951927;;;;
2013;5200.01;IOF;29417,36377;0,016951927;;;;
2013;9000;Outros Tributos;597,7610316;0,000344463;;;;
2013;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;579,1908489;0,000333762;;;;
2013;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2013;9000.03;Contribuição para o PIN ;0,04715808;2,71751E-08;;;;
2013;9000.05;PROTERRA;0,03143907;1,81169E-08;;;;
2013;9000.06;Reserva Global de Reversão ;17,98108178;1,03617E-05;;;;
2013;9000.07;Outras Contribuições Sociais ;0,51050372;2,94181E-07;;;;
2013;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2013;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2014;0;Total da Receita Tributária;1840300,786;1;;;;
2014;1000;Tributos sobre a Renda;386613,0782;0,210081461;;;;
2014;1100;Pessoa Física;145188,9866;0,078894161;;;;
2014;1100.01;IRPF;25782,0903;0,014009715;;;;
2014;1100.02;IRRF - Trabalho União;74361,18965;0,040407085;;;;
2014;1100.03;IRRF - Estados;29020,56191;0,015769467;;;;
2014;1100.04;IRRF - Municípios;11256,36768;0,006116591;;;;
2014;1100.05;Contrib. s/ Concursos e Prognósticos;4768,777052;0,002591303;;;;
2014;1200;Pessoa Jurídica;171351,7927;0,093110753;;;;
2014;1200.01;IRPJ;109019,9638;0,059240296;;;;
2014;1200.02;CSLL;62331,82886;0,033870457;;;;
2014;1900;Retenções não Alocáveis;70072,29894;0,038076547;;;;
2014;1900.01;IRRF - Não Residentes;19702,99928;0,010706402;;;;
2014;1900.02;IRRF - Capital;41287,58541;0,022435238;;;;
2014;1900.03;IRRF - Outros;9081,714244;0,004934908;;;;
2014;2000;Tributos sobre a Folha de Salários;509856,3472;0,277050551;;;;
2014;2100;Previdência Social;354200,6753;0,192468904;;;;
2014;2110;Empregador;242671,9187;0,131865356;;;;
2014;2110.01;Contrib. para o INSS - Patronal;207958,2917;0,113002338;;;;
2014;2110.02;CPSS - Parcela Governo;15894,02412;0,008636645;;;;
2014;2110.03;Previd. dos Estados - Governo;13297,67623;0,007225817;;;;
2014;2110.04;Previd. dos Municípios - Governo;5521,926633;0,003000557;;;;
2014;2120;Empregado;111528,7566;0,060603548;;;;
2014;2120.01;Contrib. para o INSS - Empregado;88694,07237;0,048195422;;;;
2014;2120.02;CPSS - Parcela Servidor;10914,85024;0,005931014;;;;
2014;2120.03;Previd. dos Estados - Servidor;6612,727694;0,003593286;;;;
2014;2120.04;Previd. dos Municípios - Servidor;2745,968284;0,00149213;;;;
2014;2120.05;Contrib. p/ Custeio das Pensões Militares;2343,239613;0,001273292;;;;
2014;2120.06;Contribuição Voluntária  Montepio Civil ;217,8983677;0,000118404;;;;
2014;2200;Seguro Desemprego;108781,7167;0,059110835;;;;
2014;2200.01;FGTS;108781,7167;0,059110835;;;;
2014;2900;Outros;46873,95524;0,025470812;;;;
2014;2900.01;Salário Educação;18410,69467;0,010004177;;;;
2014;2900.02;"Sistema ""S""";16884,41734;0,009174814;;;;
2014;2900.03;PIS - Folha de pagamento;807,9969936;0,000439057;;;;
2014;2900.04;Pasep;9491,304458;0,005157475;;;;
2014;2900.05;Cota-Parte Contrib. Sindical;594,5033014;0,000323047;;;;
2014;2900.06;Contrib. p/ Ensino Aeroviario;197,3198046;0,000107221;;;;
2014;2900.07;Contrib. p/ Ensino Profiss. Maritimo;156,3923994;8,4982E-05;;;;
2014;2900.08;Contrib. Rurais;304,1536962;0,000165274;;;;
2014;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;27,17257763;1,47653E-05;;;;
2014;3000;Tributos sobre a Propriedade;75331,43303;0,040934305;;;;
2014;3100;Propriedade Imobiliária (urbana e rural) ;27673,16513;0,015037305;;;;
2014;3100.01;ITR;900,1201186;0,000489116;;;;
2014;3100.02;IPTU;26773,04501;0,01454819;;;;
2014;3200;Propriedade de Veículos Automotores;32452,95945;0,017634595;;;;
2014;3200.01;IPVA;32452,95945;0,017634595;;;;
2014;3300;Transferências Patrimoniais;15205,30845;0,008262404;;;;
2014;3300.01;ITCD;4698,159531;0,00255293;;;;
2014;3300.02;ITBI;10507,14892;0,005709474;;;;
2014;4000;Tributos sobre Bens e Serviços;838508,9256;0,455636889;;;;
2014;4100;Gerais ;612363,6873;0,332751957;;;;
2014;4100.01;ICMS - Exceto Seletivos;287465,6071;0,156205773;;;;
2014;4100.02;IPI - Exceto Seletivos;35172,27997;0,019112245;;;;
2014;4100.03;Cofins;194696,2856;0,105795904;;;;
2014;4100.04;PIS;41141,91559;0,022356082;;;;
2014;4100.05;Imposto sobre Serviços (ISS);53887,5991;0,029281952;;;;
2014;4200;Seletivos;110876,2808;0,060248999;;;;
2014;4210;Automóveis;4940,409949;0,002684567;;;;
2014;4210.01;IPI - Automóveis;4940,409949;0,002684567;;;;
2014;4220;Bebidas;3400,538927;0,001847817;;;;
2014;4220.01;IPI - Bebidas;3400,538927;0,001847817;;;;
2014;4230;Combustíveis;66533,64693;0,036153681;;;;
2014;4230.01;CIDE - Combustíveis;25,70993361;1,39705E-05;;;;
2014;4230.02;ICMS - Combustíveis;66507,937;0,03613971;;;;
2014;4240;Energia Elétrica;30313,368;0,016471964;;;;
2014;4240.01;ICMS - Energia Elétrica;30313,368;0,016471964;;;;
2014;4250;Tabaco;5688,31699;0,003090971;;;;
2014;4250.01;IPI - Tabaco;5688,31699;0,003090971;;;;
2014;4300;Comércio Exterior;36773,71968;0,019982451;;;;
2014;4300.01;Imposto sobre Importação;36611,54467;0,019894326;;;;
2014;4300.02;Imposto sobre Exportação;162,1750079;8,81242E-05;;;;
2014;4400;Taxas - Prest. Serviços e Poder Polícia;44608,01283;0,024239523;;;;
2014;4400.01;Taxas Federais;4989,094804;0,002711021;;;;
2014;4400.02;Outros Tributos Estaduais;27290,62185;0,014829436;;;;
2014;4400.03;Outros Tributos Municipais;12328,29618;0,006699066;;;;
2014;4500;Contribuições Previdenciárias;19723,1423;0,010717347;;;;
2014;4500.01;Contrib. Previdenciária sobre Faturamento;18531,19112;0,010069653;;;;
2014;4500.02;Adicional à Contribuição Previdenciária;1191,951174;0,000647694;;;;
2014;4600;Outras Contrib. Sociais e Econômicas;14164,08274;0,007696613;;;;
2014;4600.01;Rec. Partic. Seguro DPVAT;3968,898552;0,002156658;;;;
2014;4600.02;AFRMM ;3203,541474;0,001740771;;;;
2014;4600.03;Cide-Remessas;2498,74138;0,00135779;;;;
2014;4600.04;Contr. s/ Rec. Empr. Telecomun.;1628,141245;0,000884715;;;;
2014;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;813,4454586;0,000442018;;;;
2014;4600.06;Contrib. s/ as Lojas Francas;184,7573008;0,000100395;;;;
2014;4600.07;Contrib. s/ Faturam. Empres. Informática ;261,6576552;0,000142182;;;;
2014;4600.08;CONDECINE;980,7661296;0,000532938;;;;
2014;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;0,03356993;1,82415E-08;;;;
2014;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;621,5528267;0,000337745;;;;
2014;4600.11;Contribuição s/ Apostas em Competições Hípicas;2,54329871;1,382E-06;;;;
2014;4600.12;Contribuição s/ Jogos de Bingo;0,00384747;2,09067E-09;;;;
2014;5000;Tributos sobre Transações Financeiras;29819,43968;0,016203568;;;;
2014;5100;Tributos sobre Débitos e Créditos Bancários;63,2875643;3,43898E-05;;;;
2014;5100.01;CPMF;63,2875643;3,43898E-05;;;;
2014;5200;Outros;29756,15212;0,016169179;;;;
2014;5200.01;IOF;29756,15212;0,016169179;;;;
2014;9000;Outros Tributos;171,5624469;9,32252E-05;;;;
2014;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;144,9792294;7,87802E-05;;;;
2014;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2014;9000.03;Contribuição para o PIN ;0,06400436;3,47793E-08;;;;
2014;9000.05;PROTERRA;0,04266983;2,31863E-08;;;;
2014;9000.06;Reserva Global de Reversão ;25,02926793;1,36006E-05;;;;
2014;9000.07;Outras Contribuições Sociais ;1,44727545;7,86434E-07;;;;
2014;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2014;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2015;0;Total da Receita Tributária;1924636,151;1;;;;
2015;1000;Tributos sobre a Renda;406414,6389;0,2111644;;;;
2015;1100;Pessoa Física;154161,0981;0,080098827;;;;
2015;1100.01;IRPF;27198,6588;0,014131844;;;;
2015;1100.02;IRRF - Trabalho União;75811,6874;0,03939014;;;;
2015;1100.03;IRRF - Estados;33177,84529;0,017238503;;;;
2015;1100.04;IRRF - Municípios;12550,77967;0,006521118;;;;
2015;1100.05;Contrib. s/ Concursos e Prognósticos;5422,126897;0,002817222;;;;
2015;1200;Pessoa Jurídica;164057,058;0,085240557;;;;
2015;1200.01;IRPJ;104910,1685;0,054509092;;;;
2015;1200.02;CSLL;59146,88951;0,030731466;;;;
2015;1900;Retenções não Alocáveis;88196,48284;0,045825016;;;;
2015;1900.01;IRRF - Não Residentes;24669,10067;0,01281754;;;;
2015;1900.02;IRRF - Capital;53691,84775;0,027897142;;;;
2015;1900.03;IRRF - Outros;9835,534417;0,005110334;;;;
2015;2000;Tributos sobre a Folha de Salários;533070,6213;0,276972154;;;;
2015;2100;Previdência Social;365425,5885;0,189867362;;;;
2015;2110;Empregador;250771,6032;0,13029559;;;;
2015;2110.01;Contrib. para o INSS - Patronal;212528,7619;0,110425423;;;;
2015;2110.02;CPSS - Parcela Governo;17415,01336;0,00904847;;;;
2015;2110.03;Previd. dos Estados - Governo;14459,87011;0,007513041;;;;
2015;2110.04;Previd. dos Municípios - Governo;6367,957793;0,003308655;;;;
2015;2120;Empregado;114653,9853;0,059571772;;;;
2015;2120.01;Contrib. para o INSS - Empregado;89721,59171;0,04661743;;;;
2015;2120.02;CPSS - Parcela Servidor;11924,59097;0,006195764;;;;
2015;2120.03;Previd. dos Estados - Servidor;7190,668646;0,003736118;;;;
2015;2120.04;Previd. dos Municípios - Servidor;3166,686428;0,001645343;;;;
2015;2120.05;Contrib. p/ Custeio das Pensões Militares;2649,782581;0,001376771;;;;
2015;2120.06;Contribuição Voluntária  Montepio Civil ;0,66493283;3,45485E-07;;;;
2015;2200;Seguro Desemprego;118322,5377;0,061477873;;;;
2015;2200.01;FGTS;118322,5377;0,061477873;;;;
2015;2900;Outros;49322,49518;0,025626919;;;;
2015;2900.01;Salário Educação;19038,91452;0,009892215;;;;
2015;2900.02;"Sistema ""S""";18153,27;0,009432053;;;;
2015;2900.03;PIS - Folha de pagamento;848,2549162;0,000440735;;;;
2015;2900.04;Pasep;9958,304844;0,005174123;;;;
2015;2900.05;Cota-Parte Contrib. Sindical;598,6448803;0,000311043;;;;
2015;2900.06;Contrib. p/ Ensino Aeroviario;219,5155513;0,000114056;;;;
2015;2900.07;Contrib. p/ Ensino Profiss. Maritimo;156,5374746;8,13335E-05;;;;
2015;2900.08;Contrib. Rurais;322,5947385;0,000167613;;;;
2015;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;26,45825504;1,37471E-05;;;;
2015;3000;Tributos sobre a Propriedade;85209,89833;0,04427325;;;;
2015;3100;Propriedade Imobiliária (urbana e rural) ;32626,05763;0,016951805;;;;
2015;3100.01;ITR;1104,971759;0,00057412;;;;
2015;3100.02;IPTU;31521,08587;0,016377686;;;;
2015;3200;Propriedade de Veículos Automotores;36218,71471;0,018818474;;;;
2015;3200.01;IPVA;36218,71471;0,018818474;;;;
2015;3300;Transferências Patrimoniais;16365,12599;0,008502971;;;;
2015;3300.01;ITCD;6460,679209;0,003356831;;;;
2015;3300.02;ITBI;9904,446782;0,00514614;;;;
2015;4000;Tributos sobre Bens e Serviços;865718,9915;0,449809171;;;;
2015;4100;Gerais ;616144,6379;0,320135646;;;;
2015;4100.01;ICMS - Exceto Seletivos;284639,6645;0,147892714;;;;
2015;4100.02;IPI - Exceto Seletivos;35390,78444;0,018388299;;;;
2015;4100.03;Cofins;199876,0003;0,103851318;;;;
2015;4100.04;PIS;41783,30068;0,021709714;;;;
2015;4100.05;Imposto sobre Serviços (ISS);54454,88799;0,028293601;;;;
2015;4200;Seletivos;127717,9268;0,066359518;;;;
2015;4210;Automóveis;4366,581754;0,002268783;;;;
2015;4210.01;IPI - Automóveis;4366,581754;0,002268783;;;;
2015;4220;Bebidas;2599,165407;0,001350471;;;;
2015;4220.01;IPI - Bebidas;2599,165407;0,001350471;;;;
2015;4230;Combustíveis;70589,92104;0,036677021;;;;
2015;4230.01;CIDE - Combustíveis;3271,182044;0,001699637;;;;
2015;4230.02;ICMS - Combustíveis;67318,739;0,034977385;;;;
2015;4240;Energia Elétrica;44470,082;0,023105709;;;;
2015;4240.01;ICMS - Energia Elétrica;44470,082;0,023105709;;;;
2015;4250;Tabaco;5692,176624;0,002957534;;;;
2015;4250.01;IPI - Tabaco;5692,176624;0,002957534;;;;
2015;4300;Comércio Exterior;38969,35913;0,02024765;;;;
2015;4300.01;Imposto sobre Importação;38870,01904;0,020196035;;;;
2015;4300.02;Imposto sobre Exportação;99,34009511;5,1615E-05;;;;
2015;4400;Taxas - Prest. Serviços e Poder Polícia;48924,37398;0,025420064;;;;
2015;4400.01;Taxas Federais;5314,595668;0,002761351;;;;
2015;4400.02;Outros Tributos Estaduais;28982,80406;0,015058848;;;;
2015;4400.03;Outros Tributos Municipais;14626,97426;0,007599865;;;;
2015;4500;Contribuições Previdenciárias;19447,66546;0,010104593;;;;
2015;4500.01;Contrib. Previdenciária sobre Faturamento;18196,73216;0,009454635;;;;
2015;4500.02;Adicional à Contribuição Previdenciária;1250,933295;0,000649958;;;;
2015;4600;Outras Contrib. Sociais e Econômicas;14515,02825;0,0075417;;;;
2015;4600.01;Rec. Partic. Seguro DPVAT;4241,70134;0,002203898;;;;
2015;4600.02;AFRMM ;3004,833403;0,001561248;;;;
2015;4600.03;Cide-Remessas;2983,426477;0,001550125;;;;
2015;4600.04;Contr. s/ Rec. Empr. Telecomun.;1656,793637;0,000860835;;;;
2015;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;890,3509419;0,000462607;;;;
2015;4600.06;Contrib. s/ as Lojas Francas;158,2398359;8,22181E-05;;;;
2015;4600.07;Contrib. s/ Faturam. Empres. Informática ;205,9899865;0,000107028;;;;
2015;4600.08;CONDECINE;1061,876252;0,000551728;;;;
2015;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;0,03243566;1,68529E-08;;;;
2015;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;311,1371532;0,00016166;;;;
2015;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,64740276;3,36377E-07;;;;
2015;4600.12;Contribuição s/ Jogos de Bingo;-0,00061477;-3,19421E-10;;;;
2015;5000;Tributos sobre Transações Financeiras;34686,29713;0,018022262;;;;
2015;5100;Tributos sobre Débitos e Créditos Bancários;5,2483272;2,72692E-06;;;;
2015;5100.01;CPMF;5,2483272;2,72692E-06;;;;
2015;5200;Outros;34681,0488;0,018019535;;;;
2015;5200.01;IOF;34681,0488;0,018019535;;;;
2015;9000;Outros Tributos;-464,296134;-0,000241238;;;;
2015;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;-490,4012633;-0,000254802;;;;
2015;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2015;9000.03;Contribuição para o PIN ;0,01248137;6,48505E-09;;;;
2015;9000.05;PROTERRA;0,00832102;4,32342E-09;;;;
2015;9000.06;Reserva Global de Reversão ;25,63391107;1,33188E-05;;;;
2015;9000.07;Outras Contribuições Sociais ;0,45041588;2,34027E-07;;;;
2015;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2015;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2016;0;Total da Receita Tributária;2015961,912;1;;;;
2016;1000;Tributos sobre a Renda;457423,0528;0,226900642;;;;
2016;1100;Pessoa Física;166128,9913;0,082406811;;;;
2016;1100.01;IRPF;28284,49861;0,014030274;;;;
2016;1100.02;IRRF - Trabalho União;133590,2234;0,066266244;;;;
2016;1100.03;IRRF - Estados;0;0;;;;
2016;1100.04;IRRF - Municípios;0;0;;;;
2016;1100.05;Contrib. s/ Concursos e Prognósticos;4254,269333;0,002110293;;;;
2016;1200;Pessoa Jurídica;197940,6588;0,098186706;;;;
2016;1200.01;IRPJ;131180,6679;0,065071005;;;;
2016;1200.02;CSLL;66759,99091;0,033115701;;;;
2016;1900;Retenções não Alocáveis;93353,40268;0,046307126;;;;
2016;1900.01;IRRF - Não Residentes;24892,39291;0,01234765;;;;
2016;1900.02;IRRF - Capital;59403,68197;0,029466669;;;;
2016;1900.03;IRRF - Outros;9057,327802;0,004492807;;;;
2016;2000;Tributos sobre a Folha de Salários;570769,9265;0,283125352;;;;
2016;2100;Previdência Social;395795,8057;0,196330994;;;;
2016;2110;Empregador;270964,685;0,134409625;;;;
2016;2110.01;Contrib. para o INSS - Patronal;224428,0978;0,111325564;;;;
2016;2110.02;CPSS - Parcela Governo;18249,8736;0,009052688;;;;
2016;2110.03;Previd. dos Estados - Governo;20831,47544;0,010333268;;;;
2016;2110.04;Previd. dos Municípios - Governo;7455,238158;0,003698105;;;;
2016;2120;Empregado;124831,1207;0,061921369;;;;
2016;2120.01;Contrib. para o INSS - Empregado;95393,36448;0,047319031;;;;
2016;2120.02;CPSS - Parcela Servidor;12441,28333;0,006171388;;;;
2016;2120.03;Previd. dos Estados - Servidor;10359,16894;0,005138574;;;;
2016;2120.04;Previd. dos Municípios - Servidor;3707,374054;0,00183901;;;;
2016;2120.05;Contrib. p/ Custeio das Pensões Militares;2929,510166;0,001453157;;;;
2016;2120.06;Contribuição Voluntária  Montepio Civil ;0,41973267;2,08205E-07;;;;
2016;2200;Seguro Desemprego;124713,4498;0,061862999;;;;
2016;2200.01;FGTS;124713,4498;0,061862999;;;;
2016;2900;Outros;50260,67108;0,024931359;;;;
2016;2900.01;Salário Educação;19473,10585;0,009659461;;;;
2016;2900.02;"Sistema ""S""";18427,88875;0,009140991;;;;
2016;2900.03;PIS - Folha de pagamento;888,6442424;0,000440804;;;;
2016;2900.04;Pasep;10025,88886;0,004973253;;;;
2016;2900.05;Cota-Parte Contrib. Sindical;693,3677035;0,000343939;;;;
2016;2900.06;Contrib. p/ Ensino Aeroviario;230,8349272;0,000114504;;;;
2016;2900.07;Contrib. p/ Ensino Profiss. Maritimo;156,2148457;7,7489E-05;;;;
2016;2900.08;Contrib. Rurais;340,5938066;0,000168949;;;;
2016;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;24,13208837;1,19705E-05;;;;
2016;3000;Tributos sobre a Propriedade;91481,16645;0,04537842;;;;
2016;3100;Propriedade Imobiliária (urbana e rural) ;35676,4265;0,017696974;;;;
2016;3100.01;ITR;1126,416055;0,000558749;;;;
2016;3100.02;IPTU;34550,01044;0,017138226;;;;
2016;3200;Propriedade de Veículos Automotores;39016,15052;0,019353615;;;;
2016;3200.01;IPVA;39016,15052;0,019353615;;;;
2016;3300;Transferências Patrimoniais;16788,58944;0,008327831;;;;
2016;3300.01;ITCD;7344,953192;0,003643399;;;;
2016;3300.02;ITBI;9443,636247;0,004684432;;;;
2016;4000;Tributos sobre Bens e Serviços;862485,5578;0,4278283;;;;
2016;4100;Gerais ;576705,083;0,286069434;;;;
2016;4100.01;ICMS - Exceto Seletivos;247584,8242;0,122812253;;;;
2016;4100.02;IPI - Exceto Seletivos;30150,39991;0,014955838;;;;
2016;4100.03;Cofins;201517,2777;0,099960856;;;;
2016;4100.04;PIS;43908,77248;0,021780557;;;;
2016;4100.05;Imposto sobre Serviços (ISS);53543,80872;0,026559931;;;;
2016;4200;Seletivos;183904,5897;0,091224238;;;;
2016;4210;Automóveis;3298,658897;0,00163627;;;;
2016;4210.01;IPI - Automóveis;3298,658897;0,00163627;;;;
2016;4220;Bebidas;2683,899064;0,001331324;;;;
2016;4220.01;IPI - Bebidas;2683,899064;0,001331324;;;;
2016;4230;Combustíveis;99550,195;0,04938099;;;;
2016;4230.01;CIDE - Combustíveis;6001,239003;0,002976861;;;;
2016;4230.02;ICMS - Combustíveis;93548,956;0,046404129;;;;
2016;4240;Energia Elétrica;72653,383;0,036039065;;;;
2016;4240.01;ICMS - Energia Elétrica;72653,383;0,036039065;;;;
2016;4250;Tabaco;5718,453782;0,002836588;;;;
2016;4250.01;IPI - Tabaco;5718,453782;0,002836588;;;;
2016;4300;Comércio Exterior;31447,61428;0,01559931;;;;
2016;4300.01;Imposto sobre Importação;31308,3453;0,015530227;;;;
2016;4300.02;Imposto sobre Exportação;139,2689843;6,90831E-05;;;;
2016;4400;Taxas - Prest. Serviços e Poder Polícia;39881,50855;0,019782868;;;;
2016;4400.01;Taxas Federais;6952,897826;0,003448923;;;;
2016;4400.02;Outros Tributos Estaduais;17763,92069;0,008811635;;;;
2016;4400.03;Outros Tributos Municipais;15164,69003;0,00752231;;;;
2016;4500;Contribuições Previdenciárias;16506,69803;0,008188001;;;;
